CompanyId,ProjectName,ContractNo,Name,Status,Link,Country
647,"P113435 - BD","1004 (Lot-19)","Pitambra Books Private Limited",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016793,Bangladesh
648,"P113435 - BD","1004 (Lot-19)","S. R. Printing Press Ltd.",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016793,Bangladesh
649,"P113435 - BD","1004 (Lot-19)","LMJ International Ltd.",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00016793,Bangladesh
650,"P113435 - BD","1003 (Lot - 13)","Krishna Traders",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00016779,Bangladesh
651,"P113435 - BD","1003 (Lot - 13)","V.K. Udyog Ltd.",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016779,Bangladesh
652,"P113435 - BD","1003 (Lot - 13)","Bookman Printers & Publishers",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016779,Bangladesh
653,"P113435 - BD","1003 (Lot - 13)","East-West Media Group Ltd",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016779,Bangladesh
654,"P113435 - BD","1003 (Lot - 13)","Karatoa Printers & Publications",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016779,Bangladesh
655,"P113435 - BD","1003 (Lot - 13)","Oishee Printers",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016779,Bangladesh
656,"P113435 - BD","1003 (Lot - 13)","Kashem and Rahman Printing Press",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016779,Bangladesh
657,"P113435 - BD","1003 (Lot - 13)","Capital Business Systems Ltd.",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016779,Bangladesh
658,"P113435 - BD","1003 (Lot - 13)","Pitambra Books Private Limited",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016779,Bangladesh
659,"P113435 - BD","1003 (Lot - 13)","Jupiter Printers",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00016779,Bangladesh
660,"P113435 - BD","1003 (Lot - 13)","LMJ International Ltd.",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00016779,Bangladesh
661,"P113435 - BD","1004 (Lot-22)","Krishna Traders",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00016798,Bangladesh
662,"P113435 - BD","1004 (Lot-22)","Balaka Press & Publication",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016798,Bangladesh
663,"P113435 - BD","1004 (Lot-22)","Bright Printing Press & Publication",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016798,Bangladesh
664,"P113435 - BD","1004 (Lot-22)","V.K Udyog Ltd",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016798,Bangladesh
665,"P113435 - BD","1004 (Lot-22)","Dhaleshwari Limited",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016798,Bangladesh
666,"P113435 - BD","1004 (Lot-22)","Capital Business Systems Ltd.",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016798,Bangladesh
667,"P113435 - BD","1004 (Lot-22)","Monmouri Offset Press & Publications",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016798,Bangladesh
668,"P113435 - BD","1004 (Lot-22)","Pitambra books Private Limited",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016798,Bangladesh
669,"P113435 - BD","1004 (Lot-22)","LMJ International Ltd.",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00016798,Bangladesh
670,"P113435 - BD","1017 (Lot-86)","East-West Media Group Ltd.",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00016814,Bangladesh
671,"P113435 - BD","1017 (Lot-86)","Krishna Traders",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016814,Bangladesh
672,"P113435 - BD","1017 (Lot-86)","Gopsons Papers Limited",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016814,Bangladesh
673,"P113435 - BD","1017 (Lot-86)","Tara TPS Team Manager International Business Team",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016814,Bangladesh
674,"P113435 - BD","1017 (Lot-86)","Balaka Press & Publications",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016814,Bangladesh
675,"P113435 - BD","1017 (Lot-86)","Bhai Bhai Press and Publications",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016814,Bangladesh
676,"P113435 - BD","1017 (Lot-86)","Sagarika Printing Press",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016814,Bangladesh
677,"P113435 - BD","1017 (Lot-86)","Alkem Company (s) Private Limited",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016814,Bangladesh
678,"P113435 - BD","1017 (Lot-86)","Al Ghurair Printing & Publishing House Co.",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00016814,Bangladesh
679,"P113435 - BD","1017 (Lot-86)","Helpline Resources",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00016814,Bangladesh
680,"P113435 - BD","1017 (Lot-85)","Krishna Traders",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00016815,Bangladesh
681,"P113435 - BD","1017 (Lot-85)","Gopsons Papers Limited",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016815,Bangladesh
682,"P113435 - BD","1017 (Lot-85)","Balaka Press & Publications",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016815,Bangladesh
683,"P113435 - BD","1017 (Lot-85)","Bhabani Offset & Imaging Systems Pvt. Ltd.",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016815,Bangladesh
684,"P113435 - BD","1017 (Lot-85)","Tara TPS Team Manager International Business Team",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016815,Bangladesh
685,"P113435 - BD","1017 (Lot-85)","Alkem Company (s) Private Limited",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016815,Bangladesh
686,"P113435 - BD","1017 (Lot-85)","Helpline Resources",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00016815,Bangladesh
687,"P113435 - BD","1017 (Lot-85)","BHS Book Printing Sdn. Bhd. Malaysia",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00016815,Bangladesh
688,"P113435 - BD","1017 (Lot-85)","Al Ghurair Printing & Publishing House Co.",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00016815,Bangladesh
689,"P113435 - BD","1016 (Lot-83)","Krishna Traders",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00016819,Bangladesh
690,"P113435 - BD","1016 (Lot-83)","East-West Media Group Ltd",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016819,Bangladesh
691,"P113435 - BD","1016 (Lot-83)","Repro India Limited",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016819,Bangladesh
692,"P113435 - BD","1016 (Lot-83)","Banglabazar Press & Publication",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016819,Bangladesh
693,"P113435 - BD","1016 (Lot-83)","Bhabani Offset & Imaging Systems Pvt. Ltd.",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016819,Bangladesh
694,"P113435 - BD","1016 (Lot-83)","Tara TPS Team Manager International Business Team",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016819,Bangladesh
695,"P113435 - BD","1016 (Lot-83)","Print House (India) Pvt. Ltd.",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016819,Bangladesh
696,"P113435 - BD","1016 (Lot-83)","Alkem Company (s) Private Limited",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016819,Bangladesh
697,"P113435 - BD","1016 (Lot-83)","Helpline Resources",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00016819,Bangladesh
698,"P113435 - BD","1016 (Lot-83)","BHS Book Printing Sdn. Bhd. Malaysia",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00016819,Bangladesh
699,"P113435 - BD","1016 (Lot-83)","Al Ghurair Printing & Publishing House Co.",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00016819,Bangladesh
700,"P113435 - BD","1001 (Lot-3)","Krishna Traders",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00016785,Bangladesh
701,"P113435 - BD","1001 (Lot-3)","V. K. Udyog Ltd.",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016785,Bangladesh
702,"P113435 - BD","1001 (Lot-3)","Priyanka Printing & Publishing",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016785,Bangladesh
703,"P113435 - BD","1001 (Lot-3)","Ananda Printers",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016785,Bangladesh
704,"P113435 - BD","1001 (Lot-3)","Pitambra Books Private Limited",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016785,Bangladesh
705,"P113435 - BD","1001 (Lot-3)","Manipal Technologies Ltd.",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016785,Bangladesh
706,"P113435 - BD","1018 (LOT-90)","Balaka Press & Publications",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00016808,Bangladesh
707,"P113435 - BD","1018 (LOT-90)","Shadow Printing & Packaging",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016808,Bangladesh
708,"P113435 - BD","1018 (LOT-90)","Priyanka Printing & Publishing",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016808,Bangladesh
709,"P113435 - BD","1018 (LOT-90)","Manipal Technologies Ltd.",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016808,Bangladesh
710,"P113435 - BD","1018 (LOT-90)","Alkem Company (s) Private Limited",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016808,Bangladesh
711,"P113435 - BD","1017 (LOT-89)","Sarker Printing & Publishing",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00016809,Bangladesh
712,"P113435 - BD","1017 (LOT-89)","Helpline Resources",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016809,Bangladesh
713,"P113435 - BD","1017 (LOT-89)","Progoti Printing Press & Publication's",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016809,Bangladesh
714,"P113435 - BD","1017 (LOT-89)","Print House (India) Pvt. Ltd.",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016809,Bangladesh
715,"P113435 - BD","1017 (LOT-89)","Sagarika Printing Press",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016809,Bangladesh
716,"P113435 - BD","1017 (LOT-89)","Alkem Company (s) Private Limited",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016809,Bangladesh
717,"P113435 - BD","1017 (LOT-89)","Al Ghurair Printing & Publishing House Co.",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00016809,Bangladesh
718,"P113435 - BD","1016 (Lot-80)","East-West Media Group Ltd.",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00016826,Bangladesh
719,"P113435 - BD","1016 (Lot-80)","Krishna Traders",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016826,Bangladesh
720,"P113435 - BD","1016 (Lot-80)","Repro India Limited",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016826,Bangladesh
721,"P113435 - BD","1016 (Lot-80)","3 Kashem and Rahman Printing Press",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016826,Bangladesh
722,"P113435 - BD","1016 (Lot-80)","Bhai Bhai Press and Publications",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016826,Bangladesh
723,"P113435 - BD","1016 (Lot-80)","Tara TPS Team Manager International Business Team",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016826,Bangladesh
724,"P113435 - BD","1016 (Lot-80)","Alkem Company (s) Private Limited",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016826,Bangladesh
725,"P113435 - BD","1016 (Lot-80)","BHS Book Printing Sdn. Bhd. Malaysia",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00016826,Bangladesh
726,"P113435 - BD","1016 (Lot-80)","Al Ghurair Printing & Publishing House Co.",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00016826,Bangladesh
727,"P113435 - BD","1003 (Lot-17)","Krishna Traders",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00016790,Bangladesh
728,"P113435 - BD","1003 (Lot-17)","V.K. Udyog Ltd.",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016790,Bangladesh
729,"P113435 - BD","1003 (Lot-17)","Bookmna Printers & Publishers",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016790,Bangladesh
730,"P113435 - BD","1003 (Lot-17)","East-West Media Group Ltd.",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016790,Bangladesh
731,"P113435 - BD","1003 (Lot-17)","Bright Printing Press",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016790,Bangladesh
732,"P113435 - BD","1003 (Lot-17)","Capital Business Systems Ltd.",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016790,Bangladesh
733,"P113435 - BD","1003 (Lot-17)","Mousumi Offset Press",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016790,Bangladesh
734,"P113435 - BD","1003 (Lot-17)","Pitambra Books Private Limited",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016790,Bangladesh
735,"P113435 - BD","1003 (Lot-17)","LMJ International Ltd.",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00016790,Bangladesh
736,"P113435 - BD","1019 (LOT-95)","Kagoji Modrayan",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00016804,Bangladesh
737,"P113435 - BD","1019 (LOT-95)","Gopsons Papers Limited",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016804,Bangladesh
738,"P113435 - BD","1019 (LOT-95)","Ananda Printers",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016804,Bangladesh
739,"P113435 - BD","1019 (LOT-95)","Tara TPS Team Manager International Business Team",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016804,Bangladesh
740,"P113435 - BD","1019 (LOT-95)","Bhabani Offset & Imaging Systems Pvt. Ltd.",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016804,Bangladesh
741,"P113435 - BD","1019 (LOT-95)","R.R Printing & Packaging",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016804,Bangladesh
742,"P113435 - BD","1019 (LOT-95)","Lovely Offset Printers",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016804,Bangladesh
743,"P113435 - BD","1019 (LOT-95)","Manipal Technologies Ltd.",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016804,Bangladesh
744,"P113435 - BD","1019 (LOT-95)","Alkem Company (s) Private Limited",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016804,Bangladesh
745,"P113435 - BD","1016 (Lot-82)","Bright Printing Press",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00016820,Bangladesh
746,"P113435 - BD","1016 (Lot-82)","Krishna Traders",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016820,Bangladesh
747,"P113435 - BD","1016 (Lot-82)","Repro India Limited",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016820,Bangladesh
748,"P113435 - BD","1016 (Lot-82)","Bhabani Offset & Imaging Systems Pvt. Ltd.",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016820,Bangladesh
749,"P113435 - BD","1016 (Lot-82)","Tara TPS Team Manager International Business Team",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016820,Bangladesh
750,"P113435 - BD","1016 (Lot-82)","Alkem Company (s) Private Limited",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016820,Bangladesh
751,"P113435 - BD","1016 (Lot-82)","BHS Book Printing Sdn. Bhd. Malaysia",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00016820,Bangladesh
752,"P113435 - BD","1016 (Lot-82)","Al Ghurair Printing & Publishing House Co.",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00016820,Bangladesh
753,"P113435 - BD","1003 (Lot - 14)","Krishna Traders",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00016780,Bangladesh
754,"P113435 - BD","1003 (Lot - 14)","V.K. Udyog Ltd.",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016780,Bangladesh
755,"P113435 - BD","1003 (Lot - 14)","East-West Media Group Ltd",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016780,Bangladesh
756,"P113435 - BD","1003 (Lot - 14)","Koratoa Printers & Publications",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016780,Bangladesh
757,"P113435 - BD","1003 (Lot - 14)","Capital Business Systems Ltd.",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016780,Bangladesh
758,"P113435 - BD","1003 (Lot - 14)","Pitambra Books Private Limited",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016780,Bangladesh
759,"P113435 - BD","1003 (Lot - 14)","P A Printers 29/1 Rupchan Lane",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00016780,Bangladesh
760,"P113435 - BD","1003 (Lot - 14)","LMJ International Ltd.",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00016780,Bangladesh
761,"P113435 - BD","1015 (Lot-78)","Bookman Printers &Publishers",awarded,http://search.worldbank.org/wcontractawards/procdetails/OP00016834,Bangladesh
762,"P113435 - BD","1015 (Lot-78)","Repro India Limited",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016834,Bangladesh
763,"P113435 - BD","1015 (Lot-78)","Five Star Printing Press and Publications",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016834,Bangladesh
764,"P113435 - BD","1015 (Lot-78)","Pitambra Books Private Limited",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016834,Bangladesh
765,"P113435 - BD","1015 (Lot-78)","Paper Processing & Packaging Ltd.",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016834,Bangladesh
766,"P113435 - BD","1015 (Lot-78)","Kazol Printing & Packaging",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016834,Bangladesh
767,"P113435 - BD","1015 (Lot-78)","Bhabani Offset & Imaging Systems Pvt. Ltd.",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016834,Bangladesh
768,"P113435 - BD","1015 (Lot-78)","Tara TPS Team Manager International Business Team",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016834,Bangladesh
769,"P113435 - BD","1015 (Lot-78)","Tan Prints (India) Pvt. Ltd.",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016834,Bangladesh
770,"P113435 - BD","1015 (Lot-78)","Alkem Company (s) Private Limited",evaluated,http://search.worldbank.org/wcontractawards/procdetails/OP00016834,Bangladesh
771,"P113435 - BD","1015 (Lot-78)","BHS Book Printing Sdn. Bhd. Malaysia",rejected,http://search.worldbank.org/wcontractawards/procdetails/OP00016834,Bangladesh
